100510	OQ	1
100513	CD	1
100513	OQ	1
100514	CD	1
100514	OQ	1
100515	CD	1
100515	OQ	1
100516	CD	1
100516	OQ	1
100518	CD	1
100518	OQ	1
100522	CD	1
100522	OQ	1
100523	CD	1
100523	OQ	1
100524	CD	1
100524	OQ	1
100525	CD	1
100525	OQ	1
100528	CD	1
100528	OQ	1
100529	CD	1
100529	OQ	1
100530	CD	1
100530	OQ	1
100531	CD	1
100531	OQ	1
100532	CD	1
100532	OQ	1
100533	CD	1
100533	OQ	1
100534	CD	1
100534	OQ	1
100535	CD	1
100535	OQ	1
100536	CD	1
100536	OQ	1
100539	SR	1
100540	SR	1
100541	SR	1
100542	SR	1
100543	SR	1
100544	SR	1
100545	SR	1
100547	SR	1
100549	SR	1
100550	SR	1
100551	SR	1
100554	CD	1
100554	OQ	1
100555	CD	1
100555	OQ	1
100556	CD	1
100556	OQ	1
100557	CD	1
100557	OQ	1
100558	CD	1
100558	OQ	1
100559	CD	1
100559	OQ	1
100563	CD	1
100563	OQ	1
100564	CD	1
100564	OQ	1
100565	CD	1
100565	OQ	1
100566	CD	1
100566	OQ	1
100569	CD	1
100569	OQ	1
100570	CD	1
100570	OQ	1
100571	CD	1
100571	OQ	1
100572	CD	1
100572	OQ	1
100573	CD	1
100573	OQ	1
100574	CD	1
100574	OQ	1
100578	CD	1
100578	OQ	1
100579	CD	1
100579	OQ	1
100580	CD	1
100580	OQ	1
100581	CD	1
100581	OQ	1
100584	CD	1
100584	OQ	1
100585	CD	1
100585	OQ	1
100586	CD	1
100586	OQ	1
100587	CD	1
100587	OQ	1
100588	CD	1
100588	OQ	1
100589	CD	1
100589	OQ	1
100593	CD	1
100593	OQ	1
100594	CD	1
100594	OQ	1
100595	CD	1
100595	OQ	1
100596	CD	1
100596	OQ	1
100599	CD	1
100599	OQ	1
100600	CD	1
100600	OQ	1
100601	CD	1
100601	OQ	1
100602	CD	1
100602	OQ	1
100603	CD	1
100603	OQ	1
100604	CD	1
100604	OQ	1
100608	CD	1
100608	OQ	1
100609	CD	1
100609	OQ	1
100610	CD	1
100610	OQ	1
100611	CD	1
100611	OQ	1
100614	CD	1
100614	OQ	1
100615	CD	1
100615	OQ	1
100616	CD	1
100616	OQ	1
100617	CD	1
100617	OQ	1
100618	CD	1
100618	OQ	1
100619	CD	1
100619	OQ	1
100623	CD	1
100623	OQ	1
100624	CD	1
100624	OQ	1
100625	CD	1
100625	OQ	1
100626	CD	1
100626	OQ	1
100629	CD	1
100629	OQ	1
100630	CD	1
100630	OQ	1
100631	CD	1
100631	OQ	1
100632	CD	1
100632	OQ	1
100633	CD	1
100633	OQ	1
100636	CD	1
100636	OQ	1
100638	CD	1
100638	OQ	1
100639	CD	1
100639	OQ	1
100640	CD	1
100640	OQ	1
100643	CD	1
100643	OQ	1
100644	CD	1
100644	OQ	1
100645	CD	1
100645	OQ	1
100646	CD	1
100646	OQ	1
100647	CD	1
100647	OQ	1
100648	CD	1
100648	OQ	1
100651	CD	1
100651	OQ	1
100652	CD	1
100652	OQ	1
100653	CD	1
100653	OQ	1
100654	CD	1
100654	OQ	1
100657	CD	1
100657	OQ	1
100658	CD	1
100658	OQ	1
100659	CD	1
100659	OQ	1
100660	CD	1
100660	OQ	1
100661	CD	1
100661	OQ	1
100662	CD	1
100662	OQ	1
100663	CD	1
100663	OQ	1
100666	CD	1
100666	OQ	1
100667	CD	1
100667	OQ	1
100668	CD	1
100668	OQ	1
100669	CD	1
100669	OQ	1
100672	SR	1
100673	SR	1
100674	SR	1
100675	SR	1
100676	SR	1
100677	SR	1
100678	SR	1
100680	SR	1
100682	SR	1
100683	SR	1
100684	SR	1
100687	CD	1
100687	OQ	1
100688	CD	1
100688	OQ	1
100689	CD	1
100689	OQ	1
100690	CD	1
100690	OQ	1
100691	CD	1
100691	OQ	1
100692	CD	1
100692	OQ	1
100693	CD	1
100693	OQ	1
100697	CD	1
100697	OQ	1
100698	CD	1
100698	OQ	1
100699	CD	1
100699	OQ	1
100702	CD	1
100702	OQ	1
100703	CD	1
100703	OQ	1
100704	CD	1
100704	OQ	1
100705	CD	1
100705	OQ	1
100706	CD	1
100706	OQ	1
100707	CD	1
100707	OQ	1
100708	CD	1
100708	OQ	1
100709	CD	1
100709	OQ	1
100710	CD	1
100710	OQ	1
100713	SR	1
100714	SR	1
100715	SR	1
100716	SR	1
100717	SR	1
100718	SR	1
100719	SR	1
100721	SR	1
100723	SR	1
100724	SR	1
100725	SR	1
100728	SR	1
100729	SR	1
100730	SR	1
100731	SR	1
100732	SR	1
100733	SR	1
100734	SR	1
100736	SR	1
100738	SR	1
100739	SR	1
100740	SR	1
100743	SR	1
100744	SR	1
100745	SR	1
100746	SR	1
100747	SR	1
100748	SR	1
100749	SR	1
100751	SR	1
100753	SR	1
100754	SR	1
100755	SR	1
100758	CD	1
100758	OQ	1
100759	CD	1
100759	OQ	1
100760	CD	1
100760	OQ	1
100761	CD	1
100761	OQ	1
100762	CD	1
100762	OQ	1
100763	CD	1
100763	OQ	1
100767	CD	1
100767	OQ	1
100768	CD	1
100768	OQ	1
100769	CD	1
100769	OQ	1
100770	CD	1
100770	OQ	1
100773	CD	1
100773	OQ	1
100774	CD	1
100774	OQ	1
100775	CD	1
100775	OQ	1
100776	CD	1
100776	OQ	1
100777	CD	1
100777	OQ	1
100778	CD	1
100778	OQ	1
100780	CD	1
100780	OQ	1
100782	CD	1
100782	OQ	1
100783	CD	1
100783	OQ	1
100784	CD	1
100784	OQ	1
100785	CD	1
100785	OQ	1
100788	CD	1
100788	OQ	1
100789	CD	1
100789	OQ	1
100790	CD	1
100790	OQ	1
100791	CD	1
100791	OQ	1
100792	CD	1
100792	OQ	1
100793	CD	1
100793	OQ	1
100794	CD	1
100794	OQ	1
100797	CD	1
100797	OQ	1
100798	CD	1
100798	OQ	1
100799	CD	1
100799	OQ	1
100800	CD	1
100800	OQ	1
100803	CD	1
100803	OQ	1
100804	CD	1
100804	OQ	1
100805	CD	1
100805	OQ	1
100806	CD	1
100806	OQ	1
100807	CD	1
100807	OQ	1
100808	CD	1
100808	OQ	1
100812	CD	1
100812	OQ	1
100813	CD	1
100813	OQ	1
100814	CD	1
100814	OQ	1
100815	CD	1
100815	OQ	1
100818	CD	1
100818	OQ	1
100819	CD	1
100819	OQ	1
100820	CD	1
100820	OQ	1
100821	CD	1
100821	OQ	1
100822	CD	1
100822	OQ	1
100823	CD	1
100823	OQ	1
100824	CD	1
100824	OQ	1
100828	CD	1
100828	OQ	1
100829	CD	1
100829	OQ	1
100830	CD	1
100830	OQ	1
100833	CD	1
100833	OQ	1
100834	CD	1
100834	OQ	1
100835	CD	1
100835	OQ	1
100836	CD	1
100836	OQ	1
100837	CD	1
100837	OQ	1
100838	CD	1
100838	OQ	1
100842	CD	1
100842	OQ	1
100843	CD	1
100843	OQ	1
100844	CD	1
100844	OQ	1
100845	CD	1
100845	OQ	1
100848	CD	1
100848	OQ	1
100849	CD	1
100849	OQ	1
100850	CD	1
100850	OQ	1
100851	CD	1
100851	OQ	1
100852	CD	1
100852	OQ	1
100853	CD	1
100853	OQ	1
100857	CD	1
100857	OQ	1
100858	CD	1
100858	OQ	1
100859	CD	1
100859	OQ	1
100860	CD	1
100860	OQ	1
100863	SR	1
100864	SR	1
100865	SR	1
100866	SR	1
100867	SR	1
100868	SR	1
100869	SR	1
100871	SR	1
100873	SR	1
100874	SR	1
100875	SR	1
100878	CD	1
100878	OQ	1
100879	CD	1
100879	OQ	1
100880	CD	1
100880	OQ	1
100881	CD	1
100881	OQ	1
100882	CD	1
100882	OQ	1
100883	CD	1
100883	OQ	1
100887	CD	1
100887	OQ	1
100888	CD	1
100888	OQ	1
100889	CD	1
100889	OQ	1
100890	CD	1
100890	OQ	1
100893	SR	1
100894	SR	1
100895	SR	1
100896	SR	1
100897	SR	1
100898	SR	1
100899	SR	1
100901	SR	1
100903	SR	1
100904	SR	1
100905	SR	1
100908	SR	1
100909	SR	1
100910	SR	1
100911	SR	1
100912	SR	1
100913	SR	1
100914	SR	1
100916	SR	1
100918	SR	1
100919	SR	1
100920	SR	1
100923	CD	1
100923	OQ	1
100924	CD	1
100924	OQ	1
100925	CD	1
100925	OQ	1
100926	CD	1
100926	OQ	1
100927	CD	1
100927	OQ	1
100928	CD	1
100928	OQ	1
100929	CD	1
100929	OQ	1
100932	CD	1
100932	OQ	1
100933	CD	1
100933	OQ	1
100934	CD	1
100934	OQ	1
100935	CD	1
100935	OQ	1
100938	SR	1
100939	SR	1
100940	SR	1
100941	SR	1
100942	SR	1
100943	SR	1
100944	SR	1
100946	SR	1
100948	SR	1
100949	SR	1
100950	SR	1
100953	CD	1
100953	OQ	1
100954	CD	1
100954	OQ	1
100955	CD	1
100955	OQ	1
100956	CD	1
100956	OQ	1
100957	CD	1
100957	OQ	1
100958	CD	1
100958	OQ	1
100962	CD	1
100962	OQ	1
100963	CD	1
100963	OQ	1
100964	CD	1
100964	OQ	1
100965	CD	1
100965	OQ	1
100966	CD	1
100966	OQ	1
100969	CD	1
100969	OQ	1
100970	CD	1
100970	OQ	1
100971	CD	1
100971	OQ	1
100972	CD	1
100972	OQ	1
100973	CD	1
100973	OQ	1
100974	CD	1
100974	OQ	1
100978	CD	1
100978	OQ	1
100979	CD	1
100979	OQ	1
100980	CD	1
100980	OQ	1
100981	CD	1
100981	OQ	1
100984	SR	1
100985	SR	1
100986	SR	1
100987	SR	1
100988	SR	1
100989	SR	1
100990	SR	1
100992	SR	1
100994	SR	1
100995	SR	1
100996	SR	1
100999	CD	1
100999	OQ	1
101000	CD	1
101000	OQ	1
101001	CD	1
101001	OQ	1
101002	CD	1
101002	OQ	1
101003	CD	1
101003	OQ	1
101004	CD	1
101004	OQ	1
101008	CD	1
101008	OQ	1
101009	CD	1
101009	OQ	1
101010	CD	1
101010	OQ	1
101011	CD	1
101011	OQ	1
101012	CD	1
101012	OQ	1
101015	SR	1
101016	SR	1
101017	SR	1
101018	SR	1
101019	SR	1
101020	SR	1
101021	SR	1
101023	SR	1
101025	SR	1
101026	SR	1
101027	SR	1
101030	CD	1
101030	OQ	1
101031	CD	1
101031	OQ	1
101032	CD	1
101032	OQ	1
101033	CD	1
101033	OQ	1
101034	CD	1
101034	OQ	1
101035	CD	1
101035	OQ	1
101039	CD	1
101039	OQ	1
101040	CD	1
101040	OQ	1
101041	CD	1
101041	OQ	1
101042	CD	1
101042	OQ	1
101045	SR	1
101046	SR	1
101047	SR	1
101048	SR	1
101049	SR	1
101050	SR	1
101051	SR	1
101053	SR	1
101055	SR	1
101056	SR	1
101057	SR	1
101060	CD	1
101060	OQ	1
101061	CD	1
101061	OQ	1
101062	CD	1
101062	OQ	1
101063	CD	1
101063	OQ	1
101064	CD	1
101064	OQ	1
101065	CD	1
101065	OQ	1
101069	CD	1
101069	OQ	1
101070	CD	1
101070	OQ	1
101071	CD	1
101071	OQ	1
101072	CD	1
101072	OQ	1
101075	CD	1
101075	OQ	1
101076	CD	1
101076	OQ	1
101077	CD	1
101077	OQ	1
101078	CD	1
101078	OQ	1
101079	CD	1
101079	OQ	1
101080	CD	1
101080	OQ	1
101084	CD	1
101084	OQ	1
101085	CD	1
101085	OQ	1
101086	CD	1
101086	OQ	1
101087	CD	1
101087	OQ	1
101090	SR	1
101091	SR	1
101092	SR	1
101093	SR	1
101094	SR	1
101095	SR	1
101096	SR	1
101098	SR	1
101100	SR	1
101101	SR	1
101102	SR	1
101105	SR	1
101106	SR	1
101107	SR	1
101108	SR	1
101109	SR	1
101110	SR	1
101111	SR	1
101113	SR	1
101115	SR	1
101116	SR	1
101117	SR	1
101120	CD	1
101120	OQ	1
101121	CD	1
101121	OQ	1
101122	CD	1
101122	OQ	1
101123	CD	1
101123	OQ	1
101124	CD	1
101124	OQ	1
101125	CD	1
101125	OQ	1
101127	CD	1
101127	OQ	1
101130	CD	1
101130	OQ	1
101131	CD	1
101131	OQ	1
101132	CD	1
101132	OQ	1
101135	SR	1
101136	SR	1
101137	SR	1
101139	SR	1
101140	SR	1
101141	SR	1
101143	SR	1
101145	SR	1
101146	SR	1
101147	SR	1
101150	CD	1
101150	OQ	1
101151	CD	1
101151	OQ	1
101152	CD	1
101152	OQ	1
101153	CD	1
101153	OQ	1
101154	CD	1
101154	OQ	1
101155	CD	1
101155	OQ	1
101159	CD	1
101159	OQ	1
101160	CD	1
101160	OQ	1
101161	CD	1
101161	OQ	1
101162	CD	1
101162	OQ	1
101165	CD	1
101165	OQ	1
101166	CD	1
101166	OQ	1
101167	CD	1
101167	OQ	1
101168	CD	1
101168	OQ	1
101169	CD	1
101169	OQ	1
101170	CD	1
101170	OQ	1
101171	CD	1
101171	OQ	1
101173	CD	1
101173	OQ	1
101174	CD	1
101174	OQ	1
101175	CD	1
101175	OQ	1
101176	CD	1
101176	OQ	1
101179	CD	1
101179	OQ	1
101180	CD	1
101180	OQ	1
101181	CD	1
101181	OQ	1
101182	CD	1
101182	OQ	1
101183	CD	1
101183	OQ	1
101184	CD	1
101184	OQ	1
101188	CD	1
101188	OQ	1
101189	CD	1
101189	OQ	1
101190	CD	1
101190	OQ	1
101191	CD	1
101191	OQ	1
101194	SR	1
101195	SR	1
101196	SR	1
101197	SR	1
101198	SR	1
101199	SR	1
101200	SR	1
101202	SR	1
101204	SR	1
101205	SR	1
101206	SR	1
101209	CD	1
101209	OQ	1
101210	CD	1
101210	OQ	1
101211	CD	1
101211	OQ	1
101212	CD	1
101212	OQ	1
101213	CD	1
101213	OQ	1
101214	CD	1
101214	OQ	1
101215	CD	1
101215	OQ	1
101216	CD	1
101216	OQ	1
101217	CD	1
101217	OQ	1
101220	SR	1
101221	SR	1
101222	SR	1
101223	SR	1
101224	SR	1
101225	SR	1
101226	SR	1
101228	SR	1
101230	SR	1
101231	SR	1
101232	SR	1
101235	SR	1
101236	SR	1
101237	SR	1
101238	SR	1
101239	SR	1
101240	SR	1
101241	SR	1
101243	SR	1
101245	SR	1
101246	SR	1
101247	SR	1
101250	CD	1
101250	OQ	2
101251	CD	1
101251	OQ	2
101252	CD	1
101252	OQ	1
101253	SR	1
101253	UT	1
101254	CD	1
101254	OQ	2
101255	OQ	1
101256	OQ	1
101257	OQ	1
101260	CD	1
101260	OQ	2
101261	CD	1
101261	OQ	2
101262	CD	1
101262	OQ	1
101263	SR	1
101263	UT	1
101264	CD	1
101264	OQ	2
101265	OQ	1
101266	OQ	1
101267	OQ	1
101272	CD	1
101272	OQ	2
101273	CD	1
101273	OQ	2
101274	CD	1
101274	OQ	1
101275	SR	1
101275	UT	1
101276	CD	1
101276	OQ	2
101277	OQ	1
101278	OQ	1
101279	OQ	1
101282	CD	1
101282	OQ	2
101283	CD	1
101283	OQ	2
101284	CD	1
101284	OQ	1
101285	SR	1
101285	UT	1
101286	CD	1
101286	OQ	2
101287	OQ	1
101288	OQ	1
101289	OQ	1
101292	CD	1
101292	OQ	2
101293	CD	1
101293	OQ	2
101294	CD	1
101294	OQ	1
101295	SR	1
101295	UT	1
101296	CD	1
101296	OQ	2
101297	OQ	1
101298	OQ	1
101299	OQ	1
101302	CD	1
101302	OQ	2
101303	CD	1
101303	OQ	2
101304	CD	1
101304	OQ	1
101305	SR	1
101305	UT	1
101306	CD	1
101306	OQ	2
101307	OQ	1
101308	OQ	1
101309	OQ	1
101312	CD	1
101312	OQ	2
101313	CD	1
101313	OQ	2
101314	CD	1
101314	OQ	1
101315	SR	1
101315	UT	1
101316	CD	1
101316	OQ	2
101317	OQ	1
101318	OQ	1
101319	OQ	1
101322	CD	1
101322	OQ	2
101323	CD	1
101323	OQ	2
101324	CD	1
101324	OQ	1
101325	SR	1
101325	UT	1
101326	CD	1
101326	OQ	2
101327	OQ	1
101328	OQ	1
101329	OQ	1
101332	CD	1
101332	OQ	2
101333	CD	1
101333	OQ	2
101334	CD	1
101334	OQ	1
101335	SR	1
101335	UT	1
101336	CD	1
101336	OQ	2
101337	OQ	1
101338	OQ	1
101339	OQ	1
101342	CD	1
101342	OQ	2
101343	CD	1
101343	OQ	2
101344	CD	1
101344	OQ	1
101345	SR	1
101345	UT	1
101346	CD	1
101346	OQ	2
101347	OQ	1
101348	OQ	1
101349	OQ	1
101352	CD	1
101352	OQ	2
101353	CD	1
101353	OQ	2
101354	CD	1
101354	OQ	1
101355	SR	1
101355	UT	1
101356	CD	1
101356	OQ	2
101357	OQ	1
101358	OQ	1
101359	OQ	1
101362	CD	1
101362	OQ	2
101363	CD	1
101363	OQ	2
101364	CD	1
101364	OQ	1
101365	SR	1
101365	UT	1
101366	CD	1
101366	OQ	2
101367	OQ	1
101368	OQ	1
101369	OQ	1
101372	CD	1
101372	OQ	2
101373	CD	1
101373	OQ	2
101374	CD	1
101374	OQ	1
101375	SR	1
101375	UT	1
101376	CD	1
101376	OQ	2
101377	OQ	1
101378	OQ	1
101379	OQ	1
101382	CD	1
101382	OQ	1
101383	CD	1
101383	OQ	1
101384	CD	1
101384	OQ	1
101385	CD	1
101385	OQ	1
101386	CD	1
101386	OQ	1
101387	CD	1
101387	OQ	1
101391	CD	1
101391	OQ	1
101392	CD	1
101392	OQ	1
101393	CD	1
101393	OQ	1
101394	CD	1
101394	OQ	1
101397	CD	1
101397	OQ	1
101398	CD	1
101398	OQ	1
101399	CD	1
101399	OQ	1
101400	CD	1
101400	OQ	1
101401	CD	1
101401	OQ	1
101402	CD	1
101402	OQ	1
101406	CD	1
101406	OQ	1
101407	CD	1
101407	OQ	1
101408	CD	1
101408	OQ	1
101409	CD	1
101409	OQ	1
101412	CD	1
101412	OQ	1
101413	CD	1
101413	OQ	1
101414	CD	1
101414	OQ	1
101415	CD	1
101415	OQ	1
101416	CD	1
101416	OQ	1
101417	CD	1
101417	OQ	1
101421	CD	1
101421	OQ	1
101422	CD	1
101422	OQ	1
101423	CD	1
101423	OQ	1
101424	CD	1
101424	OQ	1
101425	CD	1
101425	OQ	1
101428	SR	1
101429	SR	1
101430	SR	1
101431	SR	1
101432	SR	1
101433	SR	1
101434	SR	1
101436	SR	1
101438	SR	1
101439	SR	1
101440	SR	1
101443	CD	1
101443	OQ	1
101444	CD	1
101444	OQ	1
101445	CD	1
101445	OQ	1
101446	CD	1
101446	OQ	1
101448	CD	1
101448	OQ	1
101449	CD	1
101449	OQ	1
101450	CD	1
101450	OQ	1
101451	CD	1
101451	OQ	1
101452	CD	1
101452	OQ	1
101455	SR	1
101456	SR	1
101457	SR	1
101458	SR	1
101459	SR	1
101460	SR	1
101461	SR	1
101463	SR	1
101465	SR	1
101466	SR	1
101467	SR	1
101470	CD	1
101470	OQ	1
101471	CD	1
101471	OQ	1
101472	CD	1
101472	OQ	1
101473	CD	1
101473	OQ	1
101474	CD	1
101474	OQ	1
101475	CD	1
101475	OQ	1
101479	CD	1
101479	OQ	1
101480	CD	1
101480	OQ	1
101481	CD	1
101481	OQ	1
101482	CD	1
101482	OQ	1
101485	CD	1
101485	OQ	1
101486	CD	1
101486	OQ	1
101487	CD	1
101487	OQ	1
101488	CD	1
101488	OQ	1
101489	CD	1
101489	OQ	1
101490	CD	1
101490	OQ	1
101491	CD	1
101491	OQ	1
101494	CD	1
101494	OQ	1
101495	CD	1
101495	OQ	1
101496	CD	1
101496	OQ	1
101497	CD	1
101497	OQ	1
101500	CD	1
101500	OQ	1
101501	CD	1
101501	OQ	1
101502	CD	1
101502	OQ	1
101503	CD	1
101503	OQ	1
101504	CD	1
101504	OQ	1
101505	CD	1
101505	OQ	1
101509	CD	1
101509	OQ	1
101510	CD	1
101510	OQ	1
101511	CD	1
101511	OQ	1
101512	CD	1
101512	OQ	1
101515	SR	1
101516	SR	1
101517	SR	1
101518	SR	1
101519	SR	1
101520	SR	1
101521	SR	1
101523	SR	1
101525	SR	1
101526	SR	1
101527	SR	1
101530	SR	1
101531	SR	1
101532	SR	1
101533	SR	1
101534	SR	1
101535	SR	1
101536	SR	1
101538	SR	1
101540	SR	1
101541	SR	1
101542	SR	1
101545	CD	1
101545	OQ	1
101546	CD	1
101546	OQ	1
101547	CD	1
101547	OQ	1
101548	CD	1
101548	OQ	1
101549	CD	1
101549	OQ	1
101550	CD	1
101550	OQ	1
101554	CD	1
101554	OQ	1
101555	CD	1
101555	OQ	1
101556	CD	1
101556	OQ	1
101557	CD	1
101557	OQ	1
101560	CD	2
101560	OQ	1
101561	CD	2
101561	OQ	1
101562	CD	2
101562	OQ	1
101563	CD	2
101563	OQ	1
101566	HR	2
101566	OQ	1
101567	HR	2
101567	OQ	1
101568	OQ	1
101571	UT	1
101572	UT	1
101573	UT	1
101574	UT	1
101577	UT	1
101578	UT	1
101579	UT	1
101580	UT	1
101581	UT	1
101582	UT	1
101583	UT	1
101584	UT	1
101585	UT	1
101586	UT	1
101587	UT	1
101590	CD	2
101590	SR	1
101591	CD	2
101591	SR	1
101592	CD	2
101592	SR	1
101593	CD	2
101593	SR	1
101594	CD	2
101594	SR	1
101598	CD	2
101598	SR	1
101601	UT	1
101602	UT	1
101603	UT	1
101604	UT	1
101605	UT	1
101606	UT	1
101607	UT	1
101608	UT	1
101609	UT	1
101610	UT	1
101611	UT	1
101614	OQ	1
101615	OQ	1
101618	OQ	1
101619	OQ	1
101620	OQ	1
101621	OQ	1
101624	UT	1
101625	UT	1
101626	UT	1
101627	UT	1
101628	UT	1
101629	UT	1
101630	UT	1
101631	UT	1
101632	UT	1
101633	UT	1
101634	UT	1
101637	CD	2
101637	SR	1
101638	CD	2
101638	SR	1
101639	CD	2
101639	SR	1
101640	CD	2
101640	SR	1
101641	CD	2
101641	SR	1
101645	CD	2
101645	SR	1
101648	HR	1
101648	SR	1
101649	HR	1
101649	SR	1
101650	HR	1
101650	SR	1
101651	HR	1
101651	SR	1
101652	HR	1
101652	SR	1
101656	HR	1
101656	SR	1
101659	CD	2
101659	OQ	1
101660	CD	2
101660	OQ	1
101661	CD	2
101661	OQ	1
101662	CD	2
101662	OQ	1
101665	HR	1
101665	SR	1
101666	HR	1
101666	SR	1
101667	HR	1
101667	SR	1
101668	HR	1
101668	SR	1
101669	HR	1
101669	SR	1
101673	HR	1
101673	SR	1
101676	UT	1
101677	UT	1
101678	UT	1
101679	UT	1
101680	UT	1
101681	UT	1
101682	UT	1
101683	UT	1
101684	UT	1
101685	UT	1
101686	UT	1
101689	UT	1
101690	UT	1
101691	UT	1
101692	UT	1
101693	UT	1
101694	UT	1
101695	UT	1
101696	UT	1
101697	UT	1
101698	UT	1
101699	UT	1
101702	CD	2
101702	SR	1
101703	CD	2
101703	SR	1
101704	CD	2
101704	SR	1
101705	CD	2
101705	SR	1
101706	CD	2
101706	SR	1
101710	CD	2
101710	SR	1
101713	SR	1
101714	SR	1
101715	SR	1
101716	SR	1
101717	SR	1
101718	SR	1
101719	SR	1
101720	SR	1
101721	SR	1
101724	UT	1
101725	UT	1
101726	UT	1
101727	UT	1
101728	UT	1
101729	UT	1
101730	UT	1
101731	UT	1
101732	UT	1
101733	UT	1
101734	UT	1
101737	SR	1
101738	SR	1
101739	SR	1
101740	SR	1
101741	SR	1
101742	SR	1
101743	SR	1
101744	SR	1
101745	SR	1
101748	HR	1
101748	SR	1
101749	HR	1
101749	SR	1
101750	HR	1
101750	SR	1
101751	HR	1
101751	SR	1
101752	HR	1
101752	SR	1
101756	HR	1
101756	SR	1
101759	UT	1
101760	UT	1
101761	UT	1
101762	UT	1
101763	UT	1
101764	UT	1
101765	UT	1
101766	UT	1
101767	UT	1
101768	UT	1
101769	UT	1
101772	CD	2
101772	SR	1
101773	CD	2
101773	SR	1
101774	CD	2
101774	SR	1
101775	CD	2
101775	SR	1
101776	CD	2
101776	SR	1
101780	CD	2
101780	SR	1
101783	UT	1
101784	UT	1
101785	UT	1
101786	UT	1
101789	HR	2
101789	OQ	1
101790	HR	2
101790	OQ	1
101791	HR	2
101791	OQ	1
101794	OQ	1
101795	OQ	1
101798	OQ	1
101799	OQ	1
101800	OQ	1
101801	OQ	1
101804	HR	1
101804	SR	1
101805	HR	1
101805	SR	1
101806	HR	1
101806	SR	1
101807	HR	1
101807	SR	1
101808	HR	1
101808	SR	1
101812	HR	1
101812	SR	1
101815	UT	1
101816	UT	1
101817	UT	1
101818	UT	1
101819	UT	1
101820	UT	1
101821	UT	1
101822	UT	1
101823	UT	1
101824	UT	1
101825	UT	1
101828	CD	1
101828	OQ	1
101829	CD	1
101829	OQ	1
101830	CD	1
101830	OQ	1
101831	CD	1
101831	OQ	1
101832	CD	1
101832	OQ	1
101833	CD	1
101833	OQ	1
101837	CD	1
101837	OQ	1
101838	CD	1
101838	OQ	1
101839	CD	1
101839	OQ	1
101840	CD	1
101840	OQ	1
101843	CD	1
101843	OQ	1
101844	CD	1
101844	OQ	1
101845	CD	1
101845	OQ	1
101846	CD	1
101846	OQ	1
101847	CD	1
101847	OQ	1
101848	CD	1
101848	OQ	1
101849	CD	1
101849	OQ	1
101852	CD	1
101852	OQ	1
101853	CD	1
101853	OQ	1
101854	CD	1
101854	OQ	1
101855	CD	1
101855	OQ	1
101858	SR	1
101859	SR	1
101860	SR	1
101861	SR	1
101862	SR	1
101863	SR	1
101864	SR	1
101866	SR	1
101868	SR	1
101869	SR	1
101870	SR	1
101873	CD	1
101873	OQ	1
101874	CD	1
101874	OQ	1
101875	CD	1
101875	OQ	1
101876	CD	1
101876	OQ	1
101877	CD	1
101877	OQ	1
101878	CD	1
101878	OQ	1
101882	CD	1
101882	OQ	1
101883	CD	1
101883	OQ	1
101884	CD	1
101884	OQ	1
101885	CD	1
101885	OQ	1
101888	SR	1
101889	SR	1
101890	SR	1
101891	SR	1
101892	SR	1
101893	SR	1
101894	SR	1
101896	SR	1
101898	SR	1
101899	SR	1
101900	SR	1
101903	CD	1
101903	OQ	1
101904	CD	1
101904	OQ	1
101905	CD	1
101905	OQ	1
101906	CD	1
101906	OQ	1
101907	CD	1
101907	OQ	1
101908	CD	1
101908	OQ	1
101912	CD	1
101912	OQ	1
101913	CD	1
101913	OQ	1
101914	CD	1
101914	OQ	1
101915	CD	1
101915	OQ	1
101919	DR	1
101919	OQ	1
101923	OQ	1
101927	DR	1
101927	OQ	1
101931	DR	1
101931	OQ	1
101935	OQ	1
101939	DR	1
101939	OQ	1
101943	DR	1
101943	OQ	1
101947	DR	1
101947	OQ	1
101951	DR	1
101951	OQ	1
101955	DR	1
101955	OQ	1
101959	DR	1
101959	OQ	1
101963	DR	1
101963	OQ	1
101967	DR	1
101967	OQ	1
101971	DR	1
101971	OQ	1
101975	DR	1
101975	OQ	1
101979	DR	1
101979	OQ	1
101982	OQ	1
101982	UT	1
101983	DR	1
101983	OQ	1
101987	DR	1
101987	OQ	1
101991	DR	1
101991	OQ	1
101995	DR	1
101995	OQ	1
101999	DR	1
101999	OQ	1
102003	DR	1
102003	OQ	1
102007	DR	1
102007	OQ	1
102011	DR	1
102011	OQ	1
102015	DR	1
102015	OQ	1
102028	DR	1
102028	OQ	1
102032	DR	1
102032	OQ	1
102036	DR	1
102036	OQ	1
102044	DR	1
102044	OQ	1
102048	DR	1
102048	OQ	1
102052	DR	1
102052	OQ	1
102056	DR	1
102056	OQ	1
102060	DR	1
102060	OQ	1
102064	DR	1
102064	OQ	1
102068	DR	1
102068	OQ	1
102072	DR	1
102072	OQ	1
102076	DR	1
102076	OQ	1
102080	DR	1
102080	OQ	1
102084	DR	1
102084	OQ	1
102088	DR	1
102088	OQ	1
102092	DR	1
102092	OQ	1
102096	DR	1
102096	OQ	1
102100	DR	1
102100	OQ	1
102104	DR	1
102104	OQ	1
102108	DR	1
102108	OQ	1
102112	DR	1
102112	OQ	1
102116	DR	1
102116	OQ	1
102120	DR	1
102120	OQ	1
102124	DR	1
102124	OQ	1
102128	DR	1
102128	OQ	1
102132	DR	1
102132	OQ	1
102136	DR	1
